3.713572066704307950e+00,-6.904549012940578434e-01,1.716817426619900167e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.058758152518664453e+00,-5.752436138655572240e-01,5.541812811519291060e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.398162701517752460e+00,1.430391712059223275e-01,2.091563596086394583e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.720311776607411858e+00,-3.217787815228559389e-01,6.182388776075318226e-01,6.739130591129891545e-01,0.000000000000000000e+00
7.574045005372199491e+00,-1.239331913870169860e-01,4.293889606793427904e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.429345628954441061e+00,-5.720653714537364820e-01,7.182942588148422125e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.926926025970410628e+00,-3.789871449356286282e-01,1.334687096178696630e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.197224577336219564e+00,-7.357448556625029168e-01,6.387299243123499559e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.862497197230545076e+00,3.198124689568575985e+00,4.173896990954402697e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.001414877961150474e+00,-7.476632647068305326e-01,3.285951633745615857e-02,3.000000000000000000e+00,0.000000000000000000e+00
7.309881485824786473e+00,5.427031544923760498e-01,5.384899390806719977e-01,5.000000000000000000e+00,0.000000000000000000e+00
6.297109319933935190e+00,1.250656651725438273e+00,2.021414066826656697e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.001414877961150474e+00,-7.476632647068305326e-01,3.285951633745615857e-02,3.000000000000000000e+00,0.000000000000000000e+00
5.590986980510856519e+00,-2.963528422282902808e-01,7.864131438065349311e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.862497197230545076e+00,3.198124689568575985e+00,4.173896990954402697e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.123557835061649968e+00,5.959387148903729781e-01,5.737493077349086201e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.955827057601260854e+00,-5.355155837177983935e-01,3.681004245892560700e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.862497197230545076e+00,3.198124689568575985e+00,4.173896990954402697e-01,1.700000000000000000e+01,0.000000000000000000e+00
5.402677381872279305e+00,-3.813708267444941846e-01,7.766291305150452295e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.344719054149672743e+00,1.320577984785493930e+00,7.817980431973416966e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.862497197230545076e+00,3.198124689568575985e+00,4.173896990954402697e-01,3.000000000000000000e+00,0.000000000000000000e+00
2.944438979166440262e+00,-7.357448556625029168e-01,5.722724755399667511e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.972606251301753488e+00,-1.811415547997896891e-01,7.720140299058519950e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.288267030694535187e+00,-6.030532349689884386e-01,5.431050396898652322e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.110873864173311354e+00,-6.872766588822371014e-01,2.769060365515968458e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.595780513961311264e+00,-1.437972064608963874e-01,1.966032859516337328e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.634728988229635860e+00,-6.483431893374335120e-01,1.253461325456894926e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.497168225293202148e+00,-6.292737348665092822e-01,2.447849363116116062e-01,3.000000000000000000e+00,0.000000000000000000e+00
4.219507705176106960e+00,-6.761528104408646156e-01,7.190326749123130412e-01,1.000000000000000000e+00,0.000000000000000000e+00
4.624972813284270678e+00,-6.070260379837643105e-01,6.446372530921173905e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.633853559681767820e+00,-5.641197654241847381e-01,4.415728262876130739e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.609349243167380372e+00,-3.996457206124632289e-01,2.922281705741185398e-01,1.000000000000000000e+00,0.000000000000000000e+00
4.454347296253507338e+00,-4.234825387011185160e-01,5.305519660328594789e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-7.063461133531613312e-01,1.679896621746354221e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.624972813284270678e+00,-5.418720685414398774e-01,7.679527413697619098e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.127134385045091669e+00,-5.672980078360054801e-01,5.741185157836441177e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.758901773877280306e+00,-7.007841891324750883e-01,7.864131438065349311e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.609349243167380372e+00,-3.996457206124632289e-01,2.922281705741185398e-01,2.000000000000000000e+00,0.000000000000000000e+00
7.176254532017144250e+00,-7.643490373688892614e-01,6.966955879638175864e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.556828061699537358e+00,-5.855729017039745798e-01,2.021414066826656697e-01,6.000000000000000000e+00,0.000000000000000000e+00
7.051855622955893743e+00,2.955948069733161931e-01,4.952925973786228564e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.147494476813452735e+00,-3.090658118755731376e-01,5.986708510245523085e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.942799375126701200e+00,-4.346063871424910019e-01,4.122207864131438027e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.290459441148390951e+00,-6.697963256172232427e-01,4.181281151929112094e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.609349243167380372e+00,-3.996457206124632289e-01,2.922281705741185398e-01,3.000000000000000000e+00,0.000000000000000000e+00
7.696667081526461729e+00,-7.579925525452478885e-01,8.454864316042089156e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.806662489770319624e+00,-6.419867045137920281e-01,7.371238693003507869e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.991176887121209660e+00,8.176211231148671210e-01,8.124423112423850846e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.955425088912671860e+00,1.345209363477104292e+00,6.110393206571903546e-01,1.000000000000000000e+00,0.000000000000000000e+00
7.955425088912671860e+00,1.345209363477104292e+00,6.110393206571903546e-01,2.000000000000000000e+00,0.000000000000000000e+00
6.507277712385011625e+00,-7.206482042063545590e-01,6.309765552889052831e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.716015266642586745e+00,3.663107006363269247e-01,7.902898283182573369e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.025351690735149646e+00,-7.349502950595476758e-01,3.968986523906221087e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.098612288668109782e+00,-7.174699617945338170e-01,2.569688019198818618e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.458928283284262051e+00,2.937508811799278252e+00,6.883884068672696532e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.247024072160486163e+00,-5.267754170852915196e-01,2.050950710725493731e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.284251797621916324e+00,-4.449356749809083023e-01,5.216909728632084242e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-7.651435979718443914e-01,4.799704633561011763e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.931471805599452862e-01,-7.651435979718443914e-01,8.510245523352409636e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.575949103146315977e+00,-5.831892198951089679e-01,6.322687834594794554e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.081404364984463129e+00,-5.625306442182743671e-01,5.039689865239062316e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.890349128221753716e+00,-7.071406739561165722e-01,5.438434557873361719e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.290459441148390951e+00,-6.411921439108368981e-01,7.753369023444711683e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.890609120147166422e+00,1.012288470838885512e+00,5.100609193280413178e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.275172319452771319e+00,-2.987365240371558373e-01,6.156544212663835891e-01,1.029284661949647850e+00,0.000000000000000000e+00
5.811140992976700836e+00,3.210837659215858952e+00,7.134945541812811598e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.406719247264253347e+00,-3.305189481553628683e-01,3.751153775152298309e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.564949357461536739e+00,-6.245063712487781693e-01,6.510983939449880298e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.574045005372199491e+00,-1.239331913870169860e-01,4.293889606793427904e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.875879159496309789e+00,3.209248538009948248e+00,6.695587963817610788e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.070737728002489675e+00,-3.368754329790042967e-01,2.643529628945910925e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.241747015059642578e+00,-2.566248120805314503e-01,7.544766475909174819e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.238496840894365292e+00,-6.991950679265648283e-01,7.956433450249215111e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.308199063206446411e+00,-7.603762343541133895e-01,3.751153775152298309e-01,3.000000000000000000e+00,1.000000000000000000e+00
6.666956792429206580e+00,7.651801233198255447e-01,4.707402621377145685e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.370638028127662444e+00,-4.973766747759499340e-01,5.179988923758538366e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.029758520440822167e+00,9.145575166753987517e-01,6.307919512645375759e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.718685495198466029e+00,2.147715572461832423e+00,7.840132914897545158e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.308199063206446411e+00,-7.603762343541133895e-01,3.751153775152298309e-01,2.000000000000000000e+00,1.000000000000000000e+00
5.420534999272286214e+00,-5.315427807030225216e-01,3.513014583717924966e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000349495324684312e+00,1.011493910235930160e+00,7.943511168543474499e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.287858560161784460e+00,1.962747316039191448e-01,2.903821303304411905e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.130898830296346524e+00,3.124230553493744456e+00,2.025106147314011396e-01,4.000000000000000000e+00,0.000000000000000000e+00
4.700480365792416571e+00,-7.397176586772787887e-01,2.554919697249399824e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.340359303727751694e+00,1.700542317063983289e-01,4.727709064057596389e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.044522437723423014e+00,-7.492523859127409036e-01,3.764076056858039476e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.829630389150192826e+00,2.138975405829325549e+00,6.549750784567103246e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.644390899141372486e+00,-5.498176745709916213e-01,1.000553812073103205e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.924072324923416843e+00,1.852933588765462103e+00,7.923204725863023379e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.295056416462630366e+00,-2.280206303741451057e-01,7.482001107624146607e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.609437912434100282e+00,-5.402829473355295065e-01,2.122946280228909036e-02,9.000000000000000000e+00,0.000000000000000000e+00
5.700443573390686858e+00,-6.427812651167472691e-01,5.911020860254753151e-01,1.100000000000000000e+01,0.000000000000000000e+00
7.549082710812285768e+00,2.030120603224466524e+00,4.615100609193280579e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.245384468120747101e+00,3.205275734995172598e+00,7.838286874653866976e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.751475318021456395e+00,3.213221341024724342e+00,6.568211187003876184e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.518607216815252237e+00,5.514433211248830347e-01,7.871515599040058708e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.308199063206446411e+00,-7.603762343541133895e-01,3.751153775152298309e-01,2.000000000000000000e+00,1.000000000000000000e+00
7.582738488914411157e+00,1.164844106606279350e+00,4.301273767768137302e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.135494215929149675e+00,-7.246210072211304309e-01,1.255307365700572206e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.458292083496075975e+00,-7.087297951620269432e-01,3.819457264168358845e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.867534450455582196e+00,-2.502683272568900219e-01,1.582056488831456442e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.272999558563746803e+00,-5.545850381887226233e-01,5.778105962709987331e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.518607216815252237e+00,5.514433211248830347e-01,7.871515599040058708e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.347827345782498298e+00,2.901753584666295183e+00,6.702972124792320185e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.233455418621439037e+00,4.608634123879929434e-01,6.304227432158020505e-01,2.000000000000000000e+00,0.000000000000000000e+00
1.609437912434100282e+00,-6.721800074260887436e-01,4.245892560457817551e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.836281906951477971e+00,-5.378992655266638945e-01,7.847517075872254555e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.207859871432475529e+00,2.018366558246053877e-01,8.207494923389330177e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.370638028127662444e+00,-5.196243716586949057e-01,7.895514122207863972e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.302585092994045901e+00,-6.523159923522093839e-01,1.384530182757984056e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.582738488914411157e+00,1.164844106606279350e+00,4.299427727524460230e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.442651256490316669e+00,-6.785364922497302276e-01,2.252169097286320920e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000349495324684312e+00,1.011493910235930160e+00,7.941665128299797427e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.961005339623273613e+00,-3.573696445899239571e-02,7.162636145467971005e-01,1.000000000000000000e+00,0.000000000000000000e+00
4.110873864173311354e+00,-7.333611738536374158e-01,6.420527967509691569e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.269096283706261374e+00,2.121659436630226880e-01,5.131991877422927700e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.726847747587196835e+00,-2.756942665514556801e-01,2.189403729001292154e-01,2.000000000000000000e+00,0.000000000000000000e+00
6.037870919922137425e+00,-7.150862799856683161e-01,7.146021783274875139e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.806662489770319624e+00,-7.111134769708924441e-01,2.717371238693003233e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.104144092987526804e+00,-1.453863276668067583e-01,6.547904744323426174e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.253828811575472990e+00,-5.410775079384846364e-01,6.034705556581133612e-01,2.000000000000000000e+00,0.000000000000000000e+00
3.970291913552121965e+00,-5.831892198951089679e-01,5.652575226139929798e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.468060141135131502e+00,-5.641197654241847381e-01,7.301089163743769150e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.181783550292085039e+00,-5.760381744685124650e-01,5.253830533505630118e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.181783550292085039e+00,-5.760381744685124650e-01,5.253830533505630118e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.469083884921234429e+00,5.188663364037208181e-01,7.701679896621745902e-01,1.000000000000000000e+00,0.000000000000000000e+00
7.315883504509785418e+00,-6.292737348665092822e-01,6.867269706479600666e-02,7.000000000000000000e+00,0.000000000000000000e+00
6.068425588244110713e+00,5.959387148903729781e-01,5.528890529813550447e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.311889558230358688e+00,-7.603762343541133895e-01,3.754845855639653007e-01,2.000000000000000000e+00,1.000000000000000000e+00
4.406719247264253347e+00,-6.078205985867194405e-01,7.753369023444710989e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.945910149055313232e+00,-7.524306283245616456e-01,1.257153405944249625e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.402677381872279305e+00,-3.615068116706147694e-01,7.939819088056119245e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.673323267171492823e+00,-6.507268711462990129e-01,2.106331918035813100e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.587817219993427287e+00,1.169611470224010352e+00,4.304965848255492000e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.068904202220231525e+00,-2.327879939918761631e-01,4.292043566549750833e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.367295829986474143e+00,-7.047569921472509602e-01,5.316595901790659440e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.852202479774474497e+00,-1.620721003288654594e-01,7.661067011260845883e-01,7.000000000000000000e+00,0.000000000000000000e+00
8.311889558230358688e+00,-7.603762343541133895e-01,3.754845855639653007e-01,1.266231871477896620e+00,1.000000000000000000e+00
7.111512116496156999e+00,-1.922654032411621750e-01,6.998338563780690524e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.748759547491679278e+00,1.164844106606279350e+00,6.896806350378438255e-01,2.000000000000000000e+00,0.000000000000000000e+00
5.717027701406221851e+00,9.536553502861172538e-02,9.654790474432342617e-02,4.000000000000000000e+00,0.000000000000000000e+00
7.148345743900067717e+00,-2.439118424332486490e-01,8.401329148975447136e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.545349660334419895e+00,1.215860349261325551e-01,4.581871884807088846e-01,1.900000000000000000e+01,0.000000000000000000e+00
4.595119850134589790e+00,-4.759235384961602033e-01,7.373084733247184941e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.336825731146441321e+00,-1.048637369160927424e-01,6.599593871146390844e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.433987204485146272e+00,-6.133825228074056835e-01,5.287059257891821851e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.964135612418244747e+00,2.630178222521539766e-01,5.543658851762968132e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.135798437050262066e+00,-4.632105688488773465e-01,7.670297212479232352e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.459585514144158935e+00,-3.376699935819594822e-01,7.603839763706848887e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.304065093204170189e+00,-6.697963256172232427e-01,3.045966402067564957e-02,2.000000000000000000e+00,0.000000000000000000e+00
6.545349660334419895e+00,-1.072474187249582850e-01,6.018091194388037746e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.039660349862075783e+00,1.815589240426568773e+00,4.790474432342625155e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.123963979403258762e+00,-5.291590988941570206e-01,2.617685065534428590e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.499809670330265021e+00,-7.063461133531613312e-01,1.486062396160236221e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.791759469228054957e+00,-7.421013404861442897e-01,4.688942218940372886e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.931825632724325725e+00,-6.594670377788059978e-01,1.513752999815395905e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.343805421853684123e+00,-7.079352345590717022e-01,5.035997784751707895e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.673323267171492823e+00,-6.507268711462990129e-01,2.106331918035813100e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.164785973923514462e+00,3.027458523999128071e-01,6.307919512645375759e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.063048163388172540e+00,3.226098674737922223e-01,7.889976001476831646e-01,2.000000000000000000e+00,1.000000000000000000e+00
7.047517221357296080e+00,1.226025273033827911e+00,2.595532582610300953e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.862882034641490492e+00,3.200508371377441375e+00,4.175743031198080324e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.646353722445999423e+00,4.100115337988616271e-01,7.476462986893114282e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.419580362549236696e+00,3.159985780626727525e+00,8.069041905113530921e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.624017506187338533e+00,-2.391444788155175916e-01,4.707402621377145685e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.201916317531627421e+00,-6.356302196901506552e-01,1.914343732693372657e-01,2.000000000000000000e+00,0.000000000000000000e+00
6.803505257608337686e+00,-5.719010073878216110e-02,5.253830533505630118e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.513709247839704730e+00,1.724379135152638576e-01,3.175189219124976980e-01,2.000000000000000000e+00,0.000000000000000000e+00
8.464214266625351257e+00,3.236263598510424444e+00,2.759830164297581434e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.910957382845588803e+00,1.842604300927044969e+00,3.082887206941111249e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.955837369464830999e+00,-5.092950838202775499e-01,8.017352778290566251e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.497761700622568526e+00,1.772052771329949150e-01,7.782905667343548162e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.527793987721444147e+00,6.197755329790282097e-01,7.749676942957356429e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.304065093204170189e+00,-5.100896444232327909e-01,7.070334133284105205e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.771441123130015782e+00,-5.561741593946329942e-01,7.729370500276906419e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.484796933490654780e+00,-6.690017650142681127e-01,7.845671035628576373e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.342334251964810932e+00,3.241989886797025378e-01,1.720509507107254865e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.159055299214529100e+00,-6.300682954694644122e-01,7.426619900313826683e-01,2.000000000000000000e+00,0.000000000000000000e+00
7.098375638590786352e+00,7.445215476429909440e-01,6.381761122392468621e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.197224577336219564e+00,-7.277992496329511729e-01,2.351855270444895563e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.081404364984463129e+00,-4.791017809079808898e-01,5.047074026213771436e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.755768921984254938e+00,-6.713854468231336137e-01,3.887760753184419382e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.518064181233078180e+00,5.546215635367037766e-01,7.875207679527413962e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.876258882303226017e+00,8.613219562774019344e-01,3.472401698357024391e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.440946540632920936e+00,-9.294532787176509880e-02,1.402990585194757167e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.828313737302301512e+00,-5.228026140705155367e-01,4.513568395791028309e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.961005339623273613e+00,-1.652503427406861736e-01,6.184234816318995298e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.969813299576000709e+00,-5.784218562773779659e-01,6.462986893114269771e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.052089168924417173e+00,-6.531105529551645139e-01,7.749676942957356429e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.052089168924417173e+00,2.574558980314677337e-01,7.932434927081409848e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.910796644040527070e+00,-5.100896444232327909e-01,7.258630238139190949e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.588926477533519233e+00,-5.522013563798571223e-01,6.130699649252353556e-01,8.000000000000000000e+00,0.000000000000000000e+00
7.830425617820330864e+00,2.139769966432280679e+00,6.553442865054458499e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.367295829986474143e+00,-7.397176586772787887e-01,5.931327302935204271e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.197224577336219564e+00,-7.293883708388614329e-01,7.014952925973786009e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.153291594497779293e+00,-4.973766747759499340e-01,7.768137345394129367e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.955837369464830999e+00,-5.092950838202775499e-01,8.017352778290566251e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.710427017374869685e+00,-5.911348259246608228e-01,7.590917482001107164e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.710427017374869685e+00,-5.911348259246608228e-01,7.590917482001107164e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.153291594497779293e+00,-4.973766747759499340e-01,7.768137345394129367e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.153291594497779293e+00,-4.973766747759499340e-01,7.768137345394129367e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.555348061489413514e+00,-7.230318860152200600e-01,6.241462063872992294e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.382026634673881205e+00,-6.610561589847162578e-01,7.557688757614916542e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.730099782973574030e+00,1.184077925143118548e-01,6.540520583348716777e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.367295829986474143e+00,-7.095243557649820731e-01,5.580579656636515118e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.330733340286331057e+00,-6.761528104408646156e-01,6.451910651652206230e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.524764456912555133e+00,2.916220039585403212e-01,7.651836810042459414e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.258096538021482136e+00,-7.103189163679372031e-01,1.015322134022521652e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.768110378525988402e+00,2.648288752323593620e+00,7.757061103932065826e-01,8.000000000000000000e+00,0.000000000000000000e+00
7.472500744737557987e+00,-6.260954924546885403e-01,5.351670666420528244e-01,7.000000000000000000e+00,0.000000000000000000e+00
